EmployeeId,Gender,First Name,Last Name,Status,Vacancy Type,Rating,Workforce Planning A,Grade Key,Department Key,Division Key,ReasonForLeaving Key,FTE,Birth Date,Join Date,Leave Date
E-00644,Female,Scarlett,Hart,Permanent Role,Replacement,,Active,4,5,3,5,1.0,1977-12-15,2006-09-21,2015-09-08
E-00645,Female,Adanna,Richardson,Permanent Role,Replacement,,Active,1,8,3,4,0.5,1986-11-12,2008-08-22,2017-02-16
E-00646,Female,Viktoria,Cooper,Growth Role,Replacement,On Track,Active,5,3,5,5,1.0,2002-09-26,2024-07-19,
E-00647,Female,Isabella,Singh,Growth Role,Replacement,,Temporary,3,4,4,3,1.0,1993-09-17,2019-01-30,
E-00648,Male,Louis,Chukwu,Permanent Role,Replacement,,Inactive,3,4,2,1,1.0,1986-03-18,2008-03-25,2014-07-31
E-00649,Male,Ali,Morgan,Permanent Role,Replacement,On Track,Temporary,7,6,3,3,1.0,1970-11-08,2010-01-03,2023-01-15
E-00650,Male,Smith,Sanders,Permanent Role,Replacement,On Track,Inactive,4,5,5,3,1.0,1982-08-20,2025-02-22,
E-00651,Female,Samantha,Barnett,Permanent Role,Replacement,,Temporary,4,4,4,3,1.0,1990-03-20,2013-01-25,2023-08-12
E-00652,Female,Francesca,Booth,Permanent Role,Replacement,On Track,Temporary,1,2,4,3,0.5,1995-11-13,2022-12-28,
E-00653,Male,Mason,Stevens,Permanent Role,Replacement,Under,Active,4,7,5,4,1.0,1976-01-06,1998-05-27,2015-01-11
E-00654,Male,Marek,Marshall,Permanent Role,Replacement,,Temporary,4,8,3,6,1.0,1990-10-08,2012-08-17,2021-07-16
E-00655,Male,Jamie,Ndlovu,Permanent Role,Replacement,,Temporary,3,5,4,3,1.0,1976-04-26,2005-03-08,
E-00656,Female,Eleanor,Kim,Permanent Role,New,,Active,3,2,4,5,1.0,1977-11-25,2019-03-10,
E-00657,Male,Louis,Kelly,Growth Role,Replacement,On Track,Active,3,5,5,5,1.0,1986-04-19,2021-02-04,
E-00658,Male,Matteo,Dunn,Permanent Role,Replacement,On Track,Temporary,5,5,5,4,1.0,1973-05-05,2022-06-18,
E-00659,Male,Mariusz,Clark,Growth Role,Replacement,,Active,5,7,5,6,1.0,1986-08-23,2021-11-29,
E-00660,Female,Alice,Clark,Permanent Role,Replacement,,Active,4,2,5,7,1.0,1984-06-28,2011-12-28,2024-05-29
E-00661,Male,Bartosz,Taylor,Growth Role,Replacement,Under,Active,5,3,5,7,1.0,1975-02-26,2004-03-20,
E-00662,Male,Callum,Cross,Permanent Role,Replacement,On Track,Active,4,4,5,5,1.0,1980-02-03,2018-06-10,
E-00663,Female,Viktoria,Fox,Permanent Role,Replacement,,Active,7,5,4,3,1.0,1981-08-19,2003-02-13,2017-01-24
E-00664,Male,Leo,Reynolds,Permanent Role,Replacement,,Temporary,3,5,5,7,1.0,1989-11-04,2021-10-11,
E-00665,Female,Scarlett,Edwards,Permanent Role,Replacement,On Track,Active,4,6,4,5,1.0,1984-05-23,2012-07-19,
E-00666,Female,Yetunde,Woods,Permanent Role,Replacement,On Track,Temporary,4,6,4,5,1.0,1964-02-28,1988-06-23,2010-03-16
E-00667,Female,Viktoria,Green,Permanent Role,Replacement,,Active,5,3,4,4,1.0,1970-11-01,1996-08-08,2003-08-28
E-00668,Male,Filip,Parsons,Permanent Role,Replacement,,Active,6,4,5,2,1.0,1974-12-20,2002-01-12,2008-10-27
E-00669,Male,Benjamin,Burns,Permanent Role,Replacement,On Track,Active,4,5,3,6,1.0,1989-03-04,2016-06-23,
E-00670,Female,Megan,Moore,Permanent Role,Replacement,On Track,Inactive,3,6,5,2,0.5,1970-12-08,2009-07-02,2025-07-09
E-00671,Female,Zahra,Stewart,Permanent Role,New,,Active,5,3,5,6,1.0,1980-04-27,2007-11-18,2007-12-10
E-00672,Male,Anthony,Hunter,Permanent Role,Replacement,,Inactive,5,4,4,2,0.5,1974-09-15,2001-07-23,2019-09-14
E-00673,Female,Zoe,Brooks,Permanent Role,Replacement,Under,Temporary,6,5,3,3,1.0,1974-09-09,1996-03-09,2019-08-08
E-00674,Female,Aurora,Arnold,Growth Role,Replacement,On Track,Active,3,5,2,3,1.0,1991-01-10,2014-12-28,2018-07-28
E-00675,Male,Tyler,Stevens,Permanent Role,Replacement,,Active,4,3,5,1,1.0,1988-03-15,2022-10-29,2023-07-05
E-00676,Male,Bartosz,Adebayo,Growth Role,New,On Track,Active,4,7,5,5,1.0,1977-09-14,2006-11-04,2011-07-29
E-00677,Female,Elisa,Owen,Growth Role,Replacement,On Track,Active,4,3,5,1,1.0,1988-04-11,2018-11-12,
E-00678,Female,Amina,Brooks,Permanent Role,New,,Temporary,4,4,5,7,1.0,1987-10-22,2014-08-03,2025-03-22
E-00679,Male,Toby,Frost,Growth Role,New,,Inactive,4,2,5,1,1.0,1982-01-14,2008-09-14,2011-11-02
E-00680,Female,Abigail,Saunders,Permanent Role,Replacement,On Track,Active,2,2,3,7,1.0,1986-04-14,2023-01-22,
E-00681,Female,Abigail,Cross,Permanent Role,Replacement,On Track,Active,4,5,5,3,1.0,1986-06-14,2014-10-15,2024-04-12
E-00682,Male,Kacper,Zhang,Permanent Role,Replacement,On Track,Temporary,2,5,5,5,1.0,1973-07-17,1997-05-30,2018-01-10
E-00683,Male,Aaron,Mitchell,Permanent Role,New,High On Track,Active,5,6,5,7,1.0,1969-05-26,1999-12-22,2022-12-24
E-00684,Female,Julia,Warren,Permanent Role,Replacement,On Track,Active,4,3,3,5,1.0,1973-12-09,2018-10-20,
E-00685,Male,Roman,Murray,Permanent Role,Replacement,Under,Temporary,3,5,5,3,1.0,1981-08-13,2004-08-03,
E-00686,Female,Molly,Cox,Permanent Role,New,Under,Temporary,4,3,5,3,1.0,1993-05-16,2019-06-05,
E-00687,Male,Filip,Porter,Growth Role,New,On Track,Temporary,3,3,3,5,1.0,1997-04-17,2024-09-17,
E-00688,Female,Huda,Wallace,Permanent Role,Replacement,High On Track,Temporary,2,3,3,7,1.0,1977-02-17,2005-05-25,2021-11-03
E-00689,Female,Madison,Barnett,Permanent Role,Replacement,Under,Active,7,6,4,1,1.0,1978-11-15,2008-07-18,2019-04-05
E-00690,Male,Patryk,Chapman,Permanent Role,Replacement,On Track,Temporary,5,6,4,5,1.0,1977-06-01,2022-10-03,
E-00691,Male,Cameron,Reid,Permanent Role,Replacement,,Temporary,2,3,4,3,1.0,1971-09-24,2024-10-14,2024-11-30
E-00692,Female,Tereza,Moore,Growth Role,Replacement,High On Track,Temporary,4,1,3,5,1.0,1963-08-02,1986-12-13,1995-07-19
E-00693,Female,Megan,Cook,Permanent Role,New,Under,Temporary,4,1,5,5,1.0,1979-11-20,2014-08-29,
E-00694,Male,Mark,Mason,Permanent Role,Replacement,On Track,Temporary,5,7,5,3,1.0,1977-09-11,2017-12-01,
E-00695,Male,Oscar,Reed,Permanent Role,Replacement,,Active,3,6,1,5,1.0,1993-03-21,2019-11-20,2022-01-18
E-00696,Male,Philip,West,Permanent Role,Replacement,,Active,4,7,5,3,1.0,1983-05-14,2009-01-06,2009-03-19
E-00697,Male,Oscar,Sanders,Growth Role,Replacement,Under,Temporary,5,7,4,1,1.0,1995-05-29,2021-02-26,
E-00698,Female,Mariam,Carroll,Permanent Role,Replacement,Under,Active,3,6,5,3,0.5,1971-07-30,2015-11-24,
E-00699,Female,Camille,Simpson,Permanent Role,New,,Active,5,5,3,7,1.0,1985-04-05,2010-12-15,2012-08-28
E-00700,Male,Jack,Porter,Growth Role,Replacement,,Active,1,7,5,3,0.5,1971-04-15,2020-02-22,
E-00701,Male,Nico,Stevens,Growth Role,Replacement,On Track,Active,5,3,5,5,1.0,1974-08-17,2005-01-31,
E-00702,Male,Joshua,Hudson,Permanent Role,Replacement,On Track,Temporary,4,6,4,2,1.0,1998-01-22,2024-01-04,
E-00703,Male,Robert,Nkosi,Permanent Role,Replacement,,Temporary,6,4,3,7,1.0,1981-08-18,2019-02-15,
E-00704,Male,Emil,Woods,Permanent Role,Replacement,On Track,Active,4,1,5,1,0.5,1981-10-30,2010-06-13,
E-00705,Female,Huda,Okafor,Growth Role,Replacement,High On Track,Active,3,4,5,3,1.0,1976-06-27,2010-12-08,2025-04-19
E-00706,Male,Daniel,Arnold,Permanent Role,Replacement,On Track,Active,4,5,5,4,1.0,1982-11-23,2022-08-01,
E-00707,Male,Andrew,Adebayo,Permanent Role,Replacement,,Active,3,6,5,3,1.0,1970-05-29,2000-03-21,2001-11-13
E-00708,Male,Thomas,Adebayo,Permanent Role,Replacement,,Active,6,6,5,2,1.0,1981-01-21,2006-11-01,
E-00709,Male,Mariusz,Burgess,Permanent Role,Replacement,On Track,Active,4,5,5,7,1.0,1967-04-30,2008-11-24,2014-12-04
E-00710,Male,Joshua,Bishop,Permanent Role,Replacement,On Track,Temporary,4,3,3,4,1.0,1988-09-27,2019-05-07,
E-00711,Female,Maria,Armstrong,Permanent Role,Replacement,On Track,Active,4,3,1,6,1.0,2003-01-29,2024-04-06,
E-00712,Male,Jakub,Booth,Growth Role,Replacement,High On Track,Active,7,3,5,5,1.0,1972-12-02,2016-02-09,2024-09-05
E-00713,Male,Charles,Perry,Permanent Role,Replacement,On Track,Active,4,4,5,6,1.0,1979-07-10,2021-03-06,
E-00714,Female,Mariam,Atkinson,Permanent Role,Replacement,,Temporary,5,2,4,1,1.0,1983-01-09,2014-03-01,2019-02-03
E-00715,Female,Ama,Johnson,Growth Role,New,On Track,Active,3,5,5,5,1.0,1986-07-27,2022-05-07,
E-00716,Female,Holly,Fisher,Permanent Role,Replacement,Under,Active,4,4,4,5,1.0,1975-08-23,2017-07-02,
E-00717,Male,Mason,Thompson,Permanent Role,Replacement,,Temporary,6,4,1,5,1.0,1978-05-02,2021-07-03,
E-00718,Male,Martin,Hamilton,Permanent Role,New,Under,Active,4,5,3,4,1.0,1992-10-13,2015-01-19,2019-03-04
E-00719,Male,Edward,Miller,Permanent Role,Replacement,Under,Active,4,3,5,7,1.0,1993-12-27,2024-02-02,
E-00720,Female,Ifunanya,Holmes,Permanent Role,Replacement,,Temporary,4,5,3,1,1.0,1990-10-02,2016-08-04,2022-03-27
E-00721,Female,Agata,Wells,Permanent Role,New,,Temporary,3,6,4,3,1.0,1994-05-06,2016-06-14,
E-00722,Male,Lewis,Barnett,Permanent Role,New,,Temporary,4,4,2,5,0.5,1983-12-15,2011-04-13,
E-00723,Female,Huda,Johnson,Permanent Role,Replacement,Under,Temporary,3,4,4,1,1.0,1984-02-03,2012-06-23,2023-01-06
E-00724,Male,George,Nelson,Growth Role,Replacement,Under,Temporary,3,7,4,2,1.0,1987-02-28,2020-04-22,
E-00725,Male,Michael,Johnson,Permanent Role,Replacement,,Inactive,6,1,3,7,1.0,1999-02-13,2025-04-24,
E-00726,Male,Joseph,Cooper,Permanent Role,Replacement,On Track,Active,4,4,4,3,1.0,2000-09-08,2022-05-17,
E-00727,Male,Stephen,Wright,Permanent Role,Replacement,,Temporary,2,6,4,3,1.0,1992-08-10,2023-08-11,
E-00728,Female,Amina,Moore,Growth Role,Replacement,High On Track,Temporary,5,5,2,3,1.0,1984-08-10,2006-04-03,
E-00729,Male,Nico,Fisher,Permanent Role,Replacement,On Track,Active,3,8,5,3,1.0,1978-04-14,2005-07-15,2011-05-15
E-00730,Female,Natalia,Higgins,Growth Role,New,,Inactive,2,3,4,3,1.0,1989-02-11,2019-10-18,
E-00731,Male,Cameron,Pearson,Permanent Role,Replacement,On Track,Temporary,5,3,5,3,1.0,1980-11-20,2021-01-10,
E-00732,Female,Lucia,Barnes,Permanent Role,Replacement,On Track,Temporary,3,5,5,3,1.0,1978-06-18,2014-11-23,2016-11-25
E-00733,Male,Arthur,Gibbs,Growth Role,Replacement,High On Track,Temporary,6,5,5,1,1.0,2003-03-10,2024-12-11,
E-00734,Female,Martha,Rose,Growth Role,Replacement,On Track,Active,1,3,1,5,1.0,1978-02-22,2011-11-03,
E-00735,Male,Charlie,Douglas,Permanent Role,Replacement,,Active,5,8,1,5,0.5,1985-04-24,2007-01-09,
E-00736,Male,Alfie,Spencer,Permanent Role,Replacement,,Active,3,2,1,3,1.0,1977-03-20,2003-10-31,2016-11-03
E-00737,Male,Edward,Baldwin,Permanent Role,Replacement,Under,Active,4,5,5,3,1.0,1990-10-01,2024-04-15,
E-00738,Male,Connor,Yamamoto,Growth Role,Replacement,,Active,4,7,5,4,1.0,1965-09-07,2001-11-12,2012-05-12
E-00739,Female,Sade,Butler,Permanent Role,Replacement,,Temporary,6,6,5,3,1.0,1999-04-08,2025-03-19,
E-00740,Male,Noah,Gray,Permanent Role,New,,Active,4,6,2,4,1.0,1983-02-20,2004-10-25,2024-08-21
E-00741,Female,Aurora,Dixon,Permanent Role,Replacement,Under,Active,4,5,5,1,1.0,1969-08-06,2022-12-21,
E-00742,Male,Theo,Warren,Permanent Role,New,,Active,7,4,5,7,1.0,1988-01-04,2019-02-17,
E-00743,Male,Joseph,Gibbs,Permanent Role,Replacement,On Track,Active,4,2,5,1,1.0,1964-12-04,1996-06-06,2004-02-06
E-00744,Female,Megan,Bennett,Permanent Role,New,On Track,Active,5,3,3,6,1.0,1987-06-26,2017-12-10,
E-00745,Female,Giulia,Reynolds,Permanent Role,New,,Temporary,7,4,5,5,1.0,1977-12-12,2005-08-07,2007-09-11
E-00746,Male,David,Young,Permanent Role,Replacement,On Track,Temporary,4,5,5,3,1.0,1978-01-26,2017-07-31,
E-00747,Female,Makena,Bishop,Growth Role,Replacement,,Active,2,4,5,5,1.0,1994-07-24,2024-02-01,
E-00748,Male,Michael,Chapman,Permanent Role,Replacement,On Track,Temporary,5,4,5,6,1.0,1984-11-22,2013-02-12,
E-00749,Female,Sade,Yamamoto,Permanent Role,New,High On Track,Active,5,4,3,1,1.0,1973-01-24,2010-04-25,2015-07-15
E-00750,Female,Poppy,Berry,Growth Role,New,,Temporary,3,8,5,2,0.5,1978-02-08,2020-04-02,
E-00751,Male,Kyle,James,Permanent Role,New,On Track,Active,3,3,5,3,1.0,1984-01-02,2022-08-13,
E-00752,Male,George,Kim,Growth Role,Replacement,,Inactive,1,4,5,5,1.0,1989-04-06,2015-05-10,
E-00753,Female,Fatima,Pearson,Permanent Role,New,,Temporary,4,4,4,5,1.0,1984-05-08,2024-09-22,2025-03-14
E-00754,Female,Aurora,Ndlovu,Permanent Role,Replacement,Under,Temporary,4,7,4,3,1.0,1993-09-11,2023-07-18,
E-00755,Male,Liam,Cook,Growth Role,New,High On Track,Temporary,6,3,5,4,1.0,1982-12-07,2006-04-11,2010-01-23
E-00756,Male,Gabriel,Jones,Permanent Role,Replacement,On Track,Temporary,4,5,5,5,1.0,1978-02-12,2015-02-03,
E-00757,Male,Jayden,Miller,Permanent Role,Replacement,,Active,3,4,4,6,1.0,1997-07-15,2025-01-03,
E-00758,Female,Yetunde,Douglas,Permanent Role,Replacement,Under,Temporary,4,7,5,3,1.0,1973-04-17,2008-05-10,2021-06-06
E-00759,Male,Tyler,Warren,Permanent Role,Replacement,High On Track,Temporary,6,6,5,5,1.0,1980-09-17,2013-10-29,2014-02-02
E-00760,Female,Ifunanya,Baldwin,Permanent Role,Replacement,Under,Temporary,5,8,5,3,0.5,1998-09-25,2023-03-21,
E-00761,Female,Eva,Douglas,Permanent Role,New,,Active,5,1,5,3,1.0,1998-01-24,2024-10-12,
E-00762,Male,Connor,Kelly,Growth Role,Replacement,Under,Active,3,5,5,5,1.0,1981-10-16,2010-11-05,2017-06-07
E-00763,Male,Robert,Kamau,Permanent Role,Replacement,,Active,4,5,4,3,1.0,1961-09-24,1990-02-27,1995-08-28
E-00764,Male,Oscar,Rose,Permanent Role,Replacement,On Track,Active,3,6,5,5,1.0,1991-07-19,2020-04-29,
E-00765,Female,Camille,James,Permanent Role,Replacement,,Inactive,4,5,2,4,1.0,1976-11-12,2000-04-17,2006-12-31
E-00766,Male,Kacper,Jordan,Permanent Role,New,On Track,Active,1,6,5,3,1.0,1989-03-20,2013-01-23,
E-00767,Female,Lauren,Harvey,Permanent Role,New,,Active,2,4,5,1,0.5,1963-08-18,2016-02-23,
E-00768,Female,Eshe,Clark,Permanent Role,Replacement,,Active,3,2,4,4,1.0,1978-11-24,2023-04-27,2025-11-13
E-00769,Female,Elena,Morgan,Permanent Role,Replacement,On Track,Inactive,5,5,2,5,1.0,1990-04-02,2011-11-18,
E-00770,Female,Mia,Reynolds,Permanent Role,Replacement,,Active,2,8,4,3,1.0,1965-08-11,2015-06-25,2025-01-11
E-00771,Female,Anna,James,Permanent Role,Replacement,High On Track,Active,6,7,4,4,1.0,1979-08-15,2011-05-14,2014-05-23
E-00772,Male,Mark,Hunter,Growth Role,Replacement,High On Track,Temporary,6,6,2,3,1.0,1978-06-13,2019-07-04,
E-00773,Female,Maddison,Grant,Permanent Role,Replacement,On Track,Temporary,6,6,4,6,1.0,1994-12-22,2018-05-21,2020-07-15
E-00774,Male,Theo,Smith,Permanent Role,Replacement,On Track,Temporary,3,4,5,1,1.0,1975-03-27,1996-11-01,1996-12-17
E-00775,Male,Jasper,Rose,Growth Role,Replacement,On Track,Active,5,6,4,6,1.0,1986-07-21,2023-07-12,
E-00776,Male,Michael,Stevens,Growth Role,Replacement,On Track,Active,5,2,5,4,1.0,1983-10-22,2018-01-02,
E-00777,Female,Sumaya,Jones,Growth Role,New,,Temporary,5,4,4,4,1.0,1997-03-11,2023-10-08,
E-00778,Female,Jana,Payne,Permanent Role,Replacement,On Track,Temporary,4,6,4,7,1.0,1964-07-31,2003-12-08,2021-11-08
E-00779,Female,Imani,Morgan,Growth Role,Replacement,,Active,3,6,4,5,1.0,1978-04-27,2018-12-10,
E-00780,Male,Tyler,Roberts,Permanent Role,Replacement,Under,Active,3,4,5,2,1.0,1988-11-28,2023-03-24,2024-11-29
E-00781,Male,Owen,Okafor,Permanent Role,Replacement,,Active,5,5,2,7,1.0,1987-03-17,2022-07-11,
E-00782,Female,Daisy,Atkinson,Permanent Role,New,On Track,Active,5,2,3,3,1.0,1993-10-26,2018-08-17,
E-00783,Female,Martha,Grant,Permanent Role,Replacement,Under,Temporary,2,7,5,4,1.0,1980-06-01,2003-03-30,2005-05-16
E-00784,Male,Luka,Francis,Permanent Role,Replacement,,Temporary,3,3,3,4,0.5,1985-03-17,2012-01-02,2024-04-16
E-00785,Female,Emma,Bennett,Permanent Role,New,,Active,2,2,5,5,1.0,1963-04-01,2012-06-14,2016-12-13
E-00786,Male,Mateusz,Bennett,Permanent Role,New,On Track,Active,3,4,5,3,1.0,1982-02-22,2018-10-16,
E-00787,Male,Luka,Mensah,Permanent Role,Replacement,Under,Temporary,4,4,5,5,1.0,1981-07-27,2004-10-14,2019-08-04
E-00788,Male,Filip,Austin,Permanent Role,Replacement,,Active,4,3,4,5,0.5,1984-03-13,2022-07-03,
E-00789,Male,Kyle,Cox,Permanent Role,Replacement,,Active,2,5,3,7,1.0,1973-09-16,2021-11-28,
E-00790,Female,Ruby,Brown,Growth Role,Replacement,On Track,Inactive,5,6,5,3,1.0,1991-01-25,2013-12-29,
E-00791,Female,Lily,Wilson,Permanent Role,Replacement,On Track,Active,3,3,5,3,1.0,1974-10-17,2008-05-05,2010-01-12
E-00792,Male,Jasper,King,Growth Role,New,,Active,5,7,4,5,1.0,1969-02-16,1995-03-01,1995-11-14
E-00793,Male,Callum,Price,Permanent Role,New,High On Track,Temporary,5,5,3,3,1.0,1973-01-16,2013-11-11,
E-00794,Female,Rania,Atkinson,Growth Role,New,On Track,Active,2,7,2,2,1.0,1993-11-20,2020-11-06,
E-00795,Male,Benjamin,Fox,Permanent Role,Replacement,High On Track,Active,2,2,5,1,1.0,1979-08-22,2024-07-14,
E-00796,Male,Alfie,Harper,Permanent Role,Replacement,On Track,Temporary,3,3,4,3,1.0,1985-03-25,2006-08-05,2018-05-22
E-00797,Male,Jake,Harris,Permanent Role,New,,Active,6,5,1,6,1.0,1998-07-14,2023-06-25,
E-00798,Female,Summer,Jones,Growth Role,Replacement,,Active,6,5,4,5,1.0,1975-02-06,2020-05-10,
E-00799,Male,Felix,Pearce,Permanent Role,New,,Temporary,5,3,5,5,1.0,1972-06-07,1997-12-11,2005-09-07
E-00800,Female,Evie,Walsh,Permanent Role,Replacement,,Inactive,5,8,3,6,1.0,1989-01-18,2023-08-20,
E-00801,Female,Nina,Bradley,Growth Role,New,Under,Active,1,2,5,2,1.0,1994-06-20,2017-11-22,
E-00802,Male,Omar,Edwards,Permanent Role,Replacement,On Track,Active,2,7,4,1,1.0,1974-08-14,2004-08-18,2004-10-08
E-00803,Female,Yasmin,Hill,Permanent Role,Replacement,On Track,Active,4,4,5,4,1.0,1988-09-15,2021-11-25,
E-00804,Male,Freddie,Davies,Permanent Role,Replacement,,Active,5,5,5,5,1.0,2001-11-06,2024-08-19,
E-00805,Male,Ali,Clark,Permanent Role,Replacement,On Track,Active,1,8,5,1,1.0,1993-12-23,2015-04-01,2017-06-23
E-00806,Female,Huda,Mills,Permanent Role,Replacement,On Track,Inactive,5,2,5,4,1.0,1986-10-18,2008-06-16,2019-11-19
E-00807,Female,Camille,Webb,Permanent Role,New,On Track,Active,6,5,4,7,1.0,1982-07-01,2008-04-28,2017-12-26
E-00808,Male,Mason,Bailey,Permanent Role,Replacement,,Active,5,5,3,3,1.0,1992-05-29,2025-01-04,
E-00809,Female,Nia,Bates,Permanent Role,Replacement,,Temporary,3,5,3,4,1.0,1973-01-01,1995-05-20,2012-02-07
E-00810,Male,Jake,Spencer,Growth Role,Replacement,High On Track,Active,4,6,3,6,1.0,1991-06-05,2020-12-23,2024-08-08
E-00811,Female,Ifunanya,Smith,Permanent Role,Replacement,,Temporary,5,6,3,1,1.0,1960-04-26,2008-04-06,2021-04-25
E-00812,Female,Samantha,Palmer,Permanent Role,New,On Track,Inactive,4,7,4,5,1.0,1962-03-15,2005-04-28,2011-05-14
E-00813,Male,Mark,Bishop,Growth Role,Replacement,,Temporary,3,5,5,3,1.0,1998-01-02,2021-03-18,2024-01-02
E-00814,Male,Mohammed,Wright,Permanent Role,Replacement,On Track,Temporary,1,8,3,4,1.0,1987-07-09,2021-06-11,
E-00815,Female,Sumaya,Bates,Permanent Role,Replacement,On Track,Active,5,8,5,5,1.0,1980-05-15,2016-09-07,
E-00816,Female,Chinara,Porter,Permanent Role,Replacement,,Active,6,3,4,3,1.0,1997-05-19,2019-09-27,
E-00817,Female,Zuzanna,Nicholson,Permanent Role,Replacement,Under,Temporary,3,6,4,3,1.0,1961-08-23,2020-02-04,
E-00818,Female,Viktoria,Higgins,Permanent Role,Replacement,On Track,Active,4,1,5,5,1.0,1978-03-13,2004-02-07,
E-00819,Male,Jake,Cook,Permanent Role,New,,Inactive,5,5,5,3,1.0,1979-10-12,2008-10-21,2009-07-03
E-00820,Female,Emma,Burgess,Growth Role,Replacement,,Temporary,2,5,5,3,1.0,1975-01-29,2000-12-05,2024-04-09
E-00821,Male,Max,Holland,Permanent Role,Replacement,On Track,Active,5,6,2,5,1.0,1982-01-18,2009-07-14,2020-07-30
E-00822,Male,Aiden,Harrison,Growth Role,New,On Track,Active,2,6,3,3,1.0,1979-01-20,2021-10-10,
E-00823,Male,Lewis,Fletcher,Permanent Role,Replacement,Under,Active,2,4,4,3,1.0,1979-04-22,2009-10-17,2023-11-24
E-00824,Male,Harry,Zhang,Permanent Role,Replacement,High On Track,Active,5,5,5,3,1.0,1985-02-04,2014-08-31,
E-00825,Male,Tyler,Ward,Permanent Role,Replacement,On Track,Temporary,2,7,3,1,1.0,1985-09-22,2020-07-30,
E-00826,Male,Nathan,Davies,Permanent Role,Replacement,On Track,Active,5,4,3,5,1.0,1976-11-03,2016-07-29,
E-00827,Female,Sara,Porter,Permanent Role,Replacement,Under,Temporary,5,6,5,3,1.0,1996-12-23,2023-05-27,
E-00828,Female,Lucia,Burgess,Growth Role,Replacement,,Active,7,8,2,1,0.5,2003-10-03,2025-05-02,2025-09-29
E-00829,Female,Emma,Phillips,Permanent Role,Replacement,High On Track,Active,2,4,5,6,1.0,1991-11-25,2022-10-29,
E-00830,Male,Patryk,Mensah,Permanent Role,Replacement,On Track,Temporary,4,5,3,3,1.0,1986-05-21,2019-04-30,2019-11-03
E-00831,Male,Leo,Bates,Permanent Role,Replacement,,Temporary,3,3,4,3,1.0,1975-03-08,2023-07-01,
E-00832,Male,Ryan,Khan,Permanent Role,Replacement,,Temporary,4,4,5,3,1.0,1983-03-06,2020-07-16,2023-03-11
E-00833,Female,Sofia,Austin,Permanent Role,New,Under,Active,5,4,3,5,1.0,1986-08-02,2024-02-17,
E-00834,Male,Jamie,Douglas,Permanent Role,Replacement,High On Track,Inactive,4,2,1,5,1.0,1977-06-18,2014-02-01,
E-00835,Male,Taylor,Douglas,Permanent Role,New,Under,Active,4,4,4,5,0.5,1969-02-01,2004-06-02,2005-09-13
E-00836,Male,Jack,Ndlovu,Growth Role,Replacement,,Active,4,5,4,4,1.0,1975-10-19,2023-03-09,
E-00837,Male,Martin,Francis,Permanent Role,Replacement,High On Track,Active,7,3,4,3,1.0,1995-03-22,2022-02-18,
E-00838,Male,Lucas,Owen,Permanent Role,New,On Track,Active,6,6,5,3,1.0,1972-11-15,2008-12-16,2025-03-01
E-00839,Female,Isabella,Bennett,Permanent Role,Replacement,High On Track,Active,2,2,5,3,1.0,1984-06-06,2013-04-13,2015-11-24
E-00840,Female,Sade,Hall,Permanent Role,Replacement,,Temporary,6,6,3,6,1.0,1994-07-05,2023-05-19,
E-00841,Female,Eleanor,White,Permanent Role,Replacement,,Temporary,7,5,2,5,1.0,1979-09-13,2022-06-11,
E-00842,Male,Harry,Walsh,Growth Role,Replacement,,Active,3,4,5,3,1.0,1980-07-11,2020-09-28,
E-00843,Male,Oscar,Payne,Permanent Role,Replacement,High On Track,Temporary,3,4,2,3,1.0,1977-03-04,2015-02-01,
E-00844,Male,Edward,Owen,Permanent Role,Replacement,On Track,Temporary,4,5,5,5,1.0,1983-12-10,2006-06-10,
E-00845,Male,Joseph,Roberts,Permanent Role,Replacement,High On Track,Inactive,6,5,5,7,1.0,1982-05-01,2017-03-09,
E-00846,Female,Samantha,Walters,Permanent Role,Replacement,On Track,Inactive,2,6,2,3,1.0,1988-12-21,2013-03-06,2017-04-09
E-00847,Female,Clara,Bell,Permanent Role,Replacement,,Active,6,2,5,3,1.0,1972-04-19,2006-01-22,2012-06-20
E-00848,Male,Mason,Watson,Permanent Role,Replacement,High On Track,Temporary,4,6,5,2,1.0,1968-12-18,2013-05-25,
E-00849,Male,Nico,Cooper,Permanent Role,Replacement,High On Track,Active,5,5,3,5,1.0,1993-08-25,2022-10-22,2023-09-26
E-00850,Male,Julian,Armstrong,Permanent Role,Replacement,On Track,Inactive,4,5,4,3,1.0,1974-03-02,2001-07-06,2022-07-02
E-00851,Male,Stephen,Marshall,Growth Role,Replacement,,Temporary,6,4,3,3,1.0,1978-08-17,2009-03-15,
E-00852,Male,Nathan,Black,Permanent Role,Replacement,High On Track,Active,4,3,4,7,1.0,1974-06-11,1997-08-26,2005-09-08
E-00853,Male,Omar,Barker,Permanent Role,Replacement,,Active,5,6,5,7,1.0,1993-05-08,2016-10-22,
E-00854,Male,Jakub,Dean,Permanent Role,Replacement,High On Track,Active,3,4,5,6,1.0,1986-04-18,2021-12-18,
E-00855,Male,Felix,James,Permanent Role,Replacement,Under,Active,4,1,5,3,1.0,1994-01-20,2021-02-26,2021-03-09
E-00856,Female,Jana,Morris,Permanent Role,Replacement,High On Track,Active,5,3,3,5,1.0,1972-10-08,1996-08-05,2000-09-08
E-00857,Male,Lewis,Allen,Permanent Role,Replacement,On Track,Temporary,4,4,3,4,1.0,1984-05-09,2017-11-20,
